7.91,8.4,8.89,9.39,9.8,10.05,8.23,8.49,8.92,9.7,10.28,7.89,8.36,8.98,9.43,9.71,0,0,0,0
1.15,1.26,1.52,1.8,2.14,2.81,2.77,2.71,-0.2,-0.18,-0.17,-0.16,0,0,0,0,0,0,0,0
0.17,-0.13,0.02,-0.05,-0.31,-0.58,-0.8,-0.54,0.3,0.26,0.1,0.07,0,0,0,0,0,0,0,0
8.24,8.72,9.23,9.61,9.98,8.59,9.53,10.38,8.29,8.87,9.23,9.56,0,0,0,0,0,0,0,0
1.27,1.37,1.69,2.02,2.41,3.06,3.12,3.13,3.14,3.04,-0.27,-0.24,-0.2,-0.16,0,0,0,0,0,0
0.14,-0.22,0,-0.21,-0.41,-0.73,-0.63,-0.69,-0.77,-0.8,0.28,0.28,0.15,0.12,0,0,0,0,0,0
8.11,8.61,9.09,9.56,9.9,7.97,8.27,8.65,9.41,10.3,8.05,8.73,9.17,9.55,0,0,0,0,0,0
1.25,1.52,1.8,2.13,2.79,2.82,2.81,2.75,0.05,0.07,0.12,0.13,0,0,0,0,0,0,0,0
0.33,0.08,-0.01,-0.16,-0.43,-0.5,-0.6,-0.53,0.14,0.14,0.11,0.08,0,0,0,0,0,0,0,0
8.3,9.27,9.67,9.97,8.43,8.82,9.45,10.36,8.23,8.79,9.23,9.57,0,0,0,0,0,0,0,0
1.32,1.53,1.75,2.03,2.34,2.7,3.13,3.15,3.15,3.08,2.94,-0.13,-0.1,-0.05,-0.04,0,0,0,0,0
0.35,-0.06,-0.05,0,-0.19,-0.54,-0.73,-0.76,-0.86,-0.98,-0.76,-0.08,-0.16,-0.2,-0.24,0,0,0,0,0
8.03,8.52,9.01,9.5,9.85,10.05,8.31,8.71,9.03,9.71,10.41,8.37,8.9,9.32,9.56,0,0,0,0,0
0.92,1.04,1.23,1.48,1.74,2.27,2.29,2.31,2.28,2.17,1.93,-0.15,-0.19,-0.17,-0.14,-0.17,0,0,0,0
-0.08,-0.28,-0.23,-0.34,-0.59,-0.98,-0.93,-0.97,-0.97,-0.95,-0.67,0.19,0.26,0.27,0.2,0.21,0,0,0,0
8.54,9.03,9.47,9.87,10.18,8.75,8.96,9.43,10.02,10.52,10.85,8.25,8.73,9.03,9.48,9.81,0,0,0,0
